"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","01","Agriculture","2011","2011","TONNE","Tonnes","3","Thousands",,,84696,,
"JPN","Japan","01","Agriculture","2012","2012","TONNE","Tonnes","3","Thousands",,,85679,,
"JPN","Japan","01","Agriculture","2014","2014","TONNE","Tonnes","3","Thousands",,,81902,,
"JPN","Japan","01","Agriculture","2015","2015","TONNE","Tonnes","3","Thousands",,,80949,,
"JPN","Japan","05-09","Mining and Quarrying","1990","1990","TONNE","Tonnes","3","Thousands",,,34000,,
"JPN","Japan","05-09","Mining and Quarrying","1995","1995","TONNE","Tonnes","3","Thousands",,,27717,,
"JPN","Japan","05-09","Mining and Quarrying","2000","2000","TONNE","Tonnes","3","Thousands",,,16751,,
"JPN","Japan","05-09","Mining and Quarrying","2001","2001","TONNE","Tonnes","3","Thousands",,,13772,,
"JPN","Japan","05-09","Mining and Quarrying","2002","2002","TONNE","Tonnes","3","Thousands",,,12409,,
"JPN","Japan","05-09","Mining and Quarrying","2003","2003","TONNE","Tonnes","3","Thousands",,,13945,,
"JPN","Japan","05-09","Mining and Quarrying","2004","2004","TONNE","Tonnes","3","Thousands",,,13393.021,,
"JPN","Japan","05-09","Mining and Quarrying","2005","2005","TONNE","Tonnes","3","Thousands",,,14038.9,,
"JPN","Japan","05-09","Mining and Quarrying","2006","2006","TONNE","Tonnes","3","Thousands",,,13947.189,,
"JPN","Japan","05-09","Mining and Quarrying","2007","2007","TONNE","Tonnes","3","Thousands",,,12509.2,,
"JPN","Japan","05-09","Mining and Quarrying","2008","2008","TONNE","Tonnes","3","Thousands",,,12865.634,,
"JPN","Japan","05-09","Mining and Quarrying","2009","2009","TONNE","Tonnes","3","Thousands",,,13865.161,,
"JPN","Japan","05-09","Mining and Quarrying","2010","2010","TONNE","Tonnes","3","Thousands",,,11577.487,,
"JPN","Japan","05-09","Mining and Quarrying","2011","2011","TONNE","Tonnes","3","Thousands",,,10466,,
"JPN","Japan","05-09","Mining and Quarrying","2012","2012","TONNE","Tonnes","3","Thousands",,,9481,,
"JPN","Japan","05-09","Mining and Quarrying","2013","2013","TONNE","Tonnes","3","Thousands",,,8785,,
"JPN","Japan","05-09","Mining and Quarrying","2014","2014","TONNE","Tonnes","3","Thousands",,,9086,,
"JPN","Japan","05-09","Mining and Quarrying","2015","2015","TONNE","Tonnes","3","Thousands",,,9766,,
"JPN","Japan","10-33","Manufacturing industries: Total","1990","1990","TONNE","Tonnes","3","Thousands",,,150388,,
"JPN","Japan","10-33","Manufacturing industries: Total","1995","1995","TONNE","Tonnes","3","Thousands",,,130911,,
"JPN","Japan","10-33","Manufacturing industries: Total","2000","2000","TONNE","Tonnes","3","Thousands",,,123730,,
"JPN","Japan","10-33","Manufacturing industries: Total","2001","2001","TONNE","Tonnes","3","Thousands",,,122883,,
"JPN","Japan","10-33","Manufacturing industries: Total","2002","2002","TONNE","Tonnes","3","Thousands",,,122551,,
"JPN","Japan","10-33","Manufacturing industries: Total","2003","2003","TONNE","Tonnes","3","Thousands",,,135090,,
"JPN","Japan","10-33","Manufacturing industries: Total","2004","2004","TONNE","Tonnes","3","Thousands",,,137422.436,,
"JPN","Japan","10-33","Manufacturing industries: Total","2005","2005","TONNE","Tonnes","3","Thousands",,,141627.9,,
"JPN","Japan","10-33","Manufacturing industries: Total","2006","2006","TONNE","Tonnes","3","Thousands",,,137338.111,,
"JPN","Japan","10-33","Manufacturing industries: Total","2007","2007","TONNE","Tonnes","3","Thousands",,,141612.9,,
"JPN","Japan","10-33","Manufacturing industries: Total","2008","2008","TONNE","Tonnes","3","Thousands",,,124899,,
"JPN","Japan","10-33","Manufacturing industries: Total","2009","2009","TONNE","Tonnes","3","Thousands",,,113205,,
"JPN","Japan","10-33","Manufacturing industries: Total","2010","2010","TONNE","Tonnes","3","Thousands",,,115813,,
"JPN","Japan","10-33","Manufacturing industries: Total","2011","2011","TONNE","Tonnes","3","Thousands",,,108310,,
"JPN","Japan","10-33","Manufacturing industries: Total","2012","2012","TONNE","Tonnes","3","Thousands",,,109025,,
"JPN","Japan","10-33","Manufacturing industries: Total","2013","2013","TONNE","Tonnes","3","Thousands",,,109470,,
"JPN","Japan","10-33","Manufacturing industries: Total","2014","2014","TONNE","Tonnes","3","Thousands",,,112404,,
"JPN","Japan","10-33","Manufacturing industries: Total","2015","2015","TONNE","Tonnes","3","Thousands",,,109487,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","1990","1990","TONNE","Tonnes","3","Thousands",,,16483,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","1995","1995","TONNE","Tonnes","3","Thousands",,,16767,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2000","2000","TONNE","Tonnes","3","Thousands",,,15331,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2001","2001","TONNE","Tonnes","3","Thousands",,,15511,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2002","2002","TONNE","Tonnes","3","Thousands",,,14847,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2003","2003","TONNE","Tonnes","3","Thousands",,,14299,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2004","2004","TONNE","Tonnes","3","Thousands",,,14127.451,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2005","2005","TONNE","Tonnes","3","Thousands",,,13023.6,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2006","2006","TONNE","Tonnes","3","Thousands",,,12867.047,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2007","2007","TONNE","Tonnes","3","Thousands",,,12979.8,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2008","2008","TONNE","Tonnes","3","Thousands",,,12320.903,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2009","2009","TONNE","Tonnes","3","Thousands",,,12592.854,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2010","2010","TONNE","Tonnes","3","Thousands",,,11663.809,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2011","2011","TONNE","Tonnes","3","Thousands",,,8626,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2012","2012","TONNE","Tonnes","3","Thousands",,,8484,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2013","2013","TONNE","Tonnes","3","Thousands",,,8650,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2014","2014","TONNE","Tonnes","3","Thousands",,,96237,,
"JPN","Japan","10-12","Manufacture of food products; beverages and tobacco products","2015","2015","TONNE","Tonnes","3","Thousands",,,94918,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","1990","1990","TONNE","Tonnes","3","Thousands",,,2197,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","1995","1995","TONNE","Tonnes","3","Thousands",,,1811,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2000","2000","TONNE","Tonnes","3","Thousands",,,1434,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2001","2001","TONNE","Tonnes","3","Thousands",,,1326,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2002","2002","TONNE","Tonnes","3","Thousands",,,1242,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2003","2003","TONNE","Tonnes","3","Thousands",,,1161,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2004","2004","TONNE","Tonnes","3","Thousands",,,1140.753,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2005","2005","TONNE","Tonnes","3","Thousands",,,1123.4,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2006","2006","TONNE","Tonnes","3","Thousands",,,996.702,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2007","2007","TONNE","Tonnes","3","Thousands",,,938.1,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2008","2008","TONNE","Tonnes","3","Thousands",,,916.687,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2009","2009","TONNE","Tonnes","3","Thousands",,,1174.909,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010","TONNE","Tonnes","3","Thousands",,,698.042,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2011","2011","TONNE","Tonnes","3","Thousands",,,1373,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012","TONNE","Tonnes","3","Thousands",,,688,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2013","2013","TONNE","Tonnes","3","Thousands",,,810,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014","TONNE","Tonnes","3","Thousands",,,880,,
"JPN","Japan","13-15","Manufacture of textiles, wearing apparel, leather and related products","2015","2015","TONNE","Tonnes","3","Thousands",,,825,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","1990","1990","TONNE","Tonnes","3","Thousands",,,3916,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","1995","1995","TONNE","Tonnes","3","Thousands",,,4457,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2000","2000","TONNE","Tonnes","3","Thousands",,,1972,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2001","2001","TONNE","Tonnes","3","Thousands",,,1966,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2002","2002","TONNE","Tonnes","3","Thousands",,,1742,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2003","2003","TONNE","Tonnes","3","Thousands",,,2189,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2004","2004","TONNE","Tonnes","3","Thousands",,,1968.378,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2005","2005","TONNE","Tonnes","3","Thousands",,,1819.1,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2006","2006","TONNE","Tonnes","3","Thousands",,,1710.239,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2007","2007","TONNE","Tonnes","3","Thousands",,,1724.5,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2008","2008","TONNE","Tonnes","3","Thousands",,,1342.633,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2009","2009","TONNE","Tonnes","3","Thousands",,,1140.653,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010","TONNE","Tonnes","3","Thousands",,,905.239,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2011","2011","TONNE","Tonnes","3","Thousands",,,1471,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012","TONNE","Tonnes","3","Thousands",,,626,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2013","2013","TONNE","Tonnes","3","Thousands",,,846,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014","TONNE","Tonnes","3","Thousands",,,842,,
"JPN","Japan","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2015","2015","TONNE","Tonnes","3","Thousands",,,740,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","1990","1990","TONNE","Tonnes","3","Thousands",,,28247,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","1995","1995","TONNE","Tonnes","3","Thousands",,,26832,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2000","2000","TONNE","Tonnes","3","Thousands",,,28256,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2001","2001","TONNE","Tonnes","3","Thousands",,,28377,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2002","2002","TONNE","Tonnes","3","Thousands",,,31577,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2003","2003","TONNE","Tonnes","3","Thousands",,,37715,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2004","2004","TONNE","Tonnes","3","Thousands",,,37685.481,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2005","2005","TONNE","Tonnes","3","Thousands",,,36561.7,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2006","2006","TONNE","Tonnes","3","Thousands",,,34852.812,,
"JPN","Japan","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2007","2007","TONNE","Tonnes","3","Thousands",,,36439,,
